Feature2,Feature3,Feature7,Feature9
0.295058102,0.73423317,0.700171259,-0.23936563
0.324255256,0.868808656,0.198573272,-0.235421314
0.022376182,0.490731267,1.313228067,-3.020871436
0.299661983,0.003928682,2.430069266,2.441617394
0.941709076,-0.23482535,1.374864298,-2.157619877
0.833399541,-0.784668781,1.474189687,-1.06883063
0.118986452,2.534560772,0.324461126,1.39939291
0.964639941,-0.671508843,0.965465022,-0.320730857
0.887910708,-1.302908745,1.114747354,2.106017761
0.858093722,1.279166303,1.603697902,0.700062869
0.92398205,-0.525656459,2.783269983,-0.46166328
0.533987863,-0.559895795,1.122065692,-3.559207163
0.970956723,-1.850569493,0.567955579,-0.529299871
0.026196989,1.295988289,0.235981642,-0.813848265
0.562429876,1.606792555,1.292202153,-0.061170461
0.373094972,0.381593277,0.153063337,0.363644704
0.56406706,-0.07088902,0.006556651,-5.019745736
0.732928715,-0.299497769,0.883911825,0.527485491
0.449365388,-0.954067478,0.624449753,-1.255882521
0.227452106,0.079230515,0.845335194,-1.994019535
0.358740067,1.716269976,0.816008212,-0.14959842
0.445731835,0.504097361,0.859893815,1.030083881
0.4549337,-0.860213928,0.696912898,2.262067
0.337832911,-1.028217222,0.912235291,-1.725515474
0.462646511,-0.539652051,0.142914965,-1.108753306
0.346519605,0.237372692,1.069344262,-0.279177487
0.300584395,0.591400275,4.61480665,-0.701755007
0.861235175,-0.051906039,0.312451698,4.443374025
0.84516378,0.493128366,0.060849356,-1.327146601
1.086174518,0.548717665,0.047173054,0.595500388
0.892105276,-0.227597779,3.322141801,1.162722063
0.423660623,-1.398133226,0.496944609,-2.218140543
0.49981145,1.334436239,0.160758303,1.061382426
0.21439396,0.38310735,0.691732971,1.048044378
0.711004256,0.232862166,4.310033688,1.314474398
0.029144756,0.392973767,1.162677908,0.433228859
0.600824844,0.051111491,1.951521968,0.233549247
0.027979261,0.607589704,0.703185568,0.873574761
0.292327398,-0.939830012,0.504526204,-2.081190358
0.973002581,-0.489781112,1.316077067,2.74306149
0.59183488,-0.415115915,1.666199886,1.052222414
0.871516918,0.037603887,0.194623941,1.348968095
0.288332822,-1.797759973,2.357194649,2.296810188
0.125394472,0.705938751,0.558736201,1.110625017
-0.424725672,0.788634384,0.098814767,-1.236787578
0.450324165,-1.729244881,0.270572421,-3.631244841
0.713720214,-1.181270259,0.059186602,0.779834824
0.566648546,0.874123289,0.477047025,-2.31090207
0.04180089,1.452733155,0.022893829,-1.639349002
0.345989807,-0.617275928,1.772779805,-0.571600125
0.050998665,0.138683618,1.309857339,-2.34908536
0.938761522,0.758343909,0.381475078,0.134568795
0.425484508,-0.52407745,0.522480603,-0.883386217
0.598823549,0.137879556,1.59099584,0.259471911
0.730283227,-0.552931238,1.230989117,-4.197972822
0.003570919,0.420421405,1.250277847,1.121754422
0.10561688,-1.586735081,2.57958851,-8.516517097
0.536201863,-1.396851379,0.306427822,-1.176550733
0.60119349,-1.491385128,0.427534484,-2.071851737
0.724306672,-0.891638426,0.13672312,-0.965383703
0.11475286,1.321231152,0.539652375,-0.778532256
0.357256251,0.154826237,1.137340797,2.154977017
0.74678142,1.754797165,0.104318295,-3.345765003
0.127882311,0.526615902,1.636572428,1.27033786
0.967475133,-1.704860193,1.358102924,-1.571691453
0.974451571,1.24917515,0.23176255,1.092868744
0.485506091,0.118701968,0.92211521,1.044210232
0.130289809,-0.194356713,1.917596223,-1.259447457
0.018584116,1.251131048,0.005077859,2.548093682
0.118221387,-0.623161478,0.201151663,1.363375477
0.376419606,2.220426552,0.277989353,-1.840032986
0.338101115,-0.076693614,1.117967128,-3.414146532
0.772803736,-1.414069314,0.954823136,-2.806827155
0.569762526,-0.363293877,0.525071891,-0.512573457
0.438793869,1.270268092,0.564065162,-0.814989737
-0.217126782,0.330865891,1.284551481,-1.181928758
0.144879175,1.26930962,0.845825651,-1.19865768
0.761165217,0.560449332,0.61411647,-0.180498998
0.93877231,0.097996964,0.018308244,1.32250463
0.256890029,0.134848683,2.5477538,-1.063620904
0.528646018,1.035633517,0.17263236,2.770817298
0.819882919,-0.641532224,0.043559484,-0.62083937
0.806900431,0.660798905,1.311062531,0.258704179
0.642857424,0.644812782,1.691379657,1.773150138
0.042929339,-0.592395446,0.523483749,-1.344577168
0.157947569,-0.751727709,0.863373043,0.10006296
0.840467561,-0.617424147,0.338316667,0.678116501
0.81198029,-0.167603526,3.401227151,-2.731222611
0.135202992,-1.002001643,1.121022077,1.951271075
0.577218948,-1.791865525,0.248015399,-0.48337513
0.266751817,0.42344101,0.464797442,1.958686891
0.663335276,-0.792994382,0.044366432,-0.745310487
0.107430024,-0.381661549,0.493368862,-0.712249388
0.953676067,0.239975163,3.116075702,-0.307604698
0.573938421,-0.549795892,0.248266044,-1.96746992
0.073445285,0.918323517,0.809526838,-4.148087545
0.859815568,0.368788333,2.110394042,-1.705946287
0.565358513,-1.167210751,2.435272329,-0.683079099
0.225589667,-1.017502899,0.665815999,-0.895027148
0.045546029,0.418990755,1.439290694,-0.311248611
0.984556699,-0.407881391,2.545926636,-1.001880783
0.495178435,-0.757552934,0.575468573,-4.163956349
0.224026502,-0.634460441,2.331364642,0.803510086
0.575959165,0.904738707,2.13026286,0.265327531
0.19320058,-0.586565851,2.639840449,1.925522649
0.262823821,-0.616669438,2.464570708,-3.141212917
0.924871209,0.190970193,0.370910179,-1.151759406
0.277312025,-0.161047771,0.049103664,-0.249324445
0.528500738,0.312843609,2.294209974,-1.630762511
0.292881343,1.303206255,0.5083775,1.060407578
0.285745743,-1.891702044,0.985022177,2.321110382
0.590597305,-1.581106853,0.40162382,-0.435031196
1.355959226,0.536340337,0.671765232,0.726074765
0.00807202,-0.694432933,1.470461202,2.175636713
1.332146771,1.161198933,1.801921555,-2.209561852
0.803113074,-0.632305052,0.598088893,0.599917867
0.264669779,0.447159771,1.043806247,-1.752319619
0.112399778,-0.381363962,1.788818473,-0.342697914
0.332023062,-0.065241515,1.736568054,-0.700756862
0.679898625,-0.055516196,0.759762031,0.354504606
0.652155529,-0.014949179,1.855730054,-2.246083942
0.849048569,-0.667827201,1.134195435,0.710747233
0.940764549,0.848703668,0.473484353,-1.775282757
0.673022998,0.651692627,1.570325668,1.504048107
0.860223587,0.617931452,0.497921185,1.061061335
0.262687121,0.035326229,0.069591645,0.074874693
0.442526778,-0.841051768,2.492198236,1.819007203
0.317889668,-0.568855695,2.789440063,-2.343068385
0.769293741,0.353915973,3.800901726,-2.47155319
0.748055417,0.261304953,1.070053541,-1.007211806
0.401320973,0.004783112,1.147639481,2.764795812
0.666478306,0.58930634,0.090379148,2.773453177
0.01305793,0.809825314,1.406936628,0.244384984
0.906576633,-0.051285786,0.977473706,-0.158207917
0.422822837,2.219812098,1.244916165,-1.850322737
0.906292238,-0.969453661,0.136360569,-0.105400284
0.045536697,-0.726167708,0.315131524,-2.376269621
0.083554531,-0.274571676,2.289979033,-1.132071767
0.499883118,-1.484736541,1.851380309,-1.384333986
0.222109489,0.904096659,0.795026554,0.655948073
0.73017758,-0.153740998,0.91412626,-0.924454118
0.682888102,-0.476482193,0.79111777,-1.232360796
0.630667545,0.154702719,1.95928602,0.111353924
0.840993344,0.155355788,0.931792665,-1.291819013
0.846580174,-0.523312849,0.155369882,0.93845313
0.270735805,-0.217305483,0.051014244,0.039479672
0.220864067,1.748388774,0.229552756,-1.711989248
0.677472698,-0.523916238,0.586243836,-0.49305868
0.109308885,-1.094953039,2.231156736,-0.26495337
0.202246365,-0.619999328,2.222899482,1.881709897
0.889907443,0.131201121,0.833226551,1.432053203
0.642391335,1.985526104,0.763652606,-1.296145722
0.196495297,-0.798606481,1.924354717,1.348179108
0.684716774,-0.202084347,0.695404242,9.915071446
0.186688404,0.989742974,0.177574571,1.411437746
0.915698767,-1.771171655,0.826923944,0.28420581
0.216972025,-1.645894188,0.570504466,0.354259725
0.713644787,0.116442948,0.40836566,-1.197299071
0.982215208,0.567265064,1.125318933,-4.908957827
0.491499768,-0.8586012,0.005464143,0.925345667
0.661835309,-1.474814058,0.481266379,-5.390220616
0.999314705,-1.102380938,0.283256393,1.10917124
0.401466174,-0.523512225,0.356783652,1.641337086
0.481505095,3.027667605,1.423957666,3.600032694
0.102207132,1.163614793,0.107557575,4.103894982
0.011736538,-0.290196686,0.034581357,-0.404220894
0.96571046,-0.906970583,0.977201255,-2.359748049
0.554288645,-1.436949018,0.456631653,2.787702141
0.369760727,1.904263121,1.050960749,-1.628255095
0.456591398,-0.783050819,0.458007869,0.267614043
0.105497136,-0.712571707,0.093792641,0.13979406
0.028449338,0.722882481,1.45381075,-0.075000959
0.756571151,-0.414668127,0.671852916,-3.308844726
0.535875682,-0.101412323,0.209065002,2.343457678
0.89911188,0.683538378,1.123915616,-2.6638019
0.611629657,-0.448670753,1.046625723,-1.810221947
0.468176594,0.943260828,0.501767445,-5.062849197
-0.468433883,-0.34087512,2.964528269,-4.139762549
0.641332942,0.665273618,0.694529313,-5.989624158
0.337470763,0.911591616,1.230332682,-1.538318244
0.630728613,-0.402882,0.580727256,1.548004837
0.339332882,1.373451604,4.417879731,-1.469080312
0.90782444,-0.437662861,1.10184775,1.673040619
0.222663121,-1.087264037,0.492042144,0.508101903
0.243742986,0.723874751,0.024803183,-2.325564667
0.740141921,-0.300768316,0.909169609,-0.402912756
0.777398369,-0.749083465,0.017198138,-3.66359375
0.514778045,-1.5419842,0.216212904,-0.888267104
0.684707362,-0.468442329,0.668951366,0.356579863
0.335176522,-1.222412152,1.832855182,3.020854756
0.231283487,-0.974236505,0.458059301,3.095311212
0.642434035,-1.326344309,0.706549856,1.296591645
0.525088604,-0.632982197,0.435897098,-0.240726973
0.891770078,-1.752538173,0.949704347,0.373939828
0.487800672,0.073080537,0.56831341,0.020191904
0.108879844,-1.452859716,0.396861688,0.655257439
0.790841242,0.670043353,0.563671173,-2.896534527
0.370219532,0.466645955,1.322834906,0.297779079
0.251198635,1.595391472,0.596015131,1.431146558
0.540260409,1.887296295,1.410460985,0.058567798
0.105101968,0.656611276,0.102283554,-2.168065742
0.053057358,0.810467547,4.174091673,1.5972098
0.618131723,0.090276141,0.198846438,-0.731054967
0.038454511,-0.142055208,0.232064347,-3.821099728
0.603305553,-0.657138709,0.392162424,-2.98109125
0.259119425,1.103410838,0.225376131,0.541106049
0.965493973,2.363804365,0.541693154,-1.156392152
0.51497592,-2.570326416,0.72099962,0.540610219
0.773872315,0.392134383,1.748722107,0.803662022
0.864492796,1.917045087,0.585436848,-0.48790068
0.940616888,-1.510547642,0.162347709,-0.386954625
1.372033241,1.514326564,0.619975313,1.344468454
0.5375568,-0.027488096,0.312183037,2.679660116
0.407273655,0.650565034,0.077661823,-1.154797226
0.025476004,-2.442648783,0.226499758,-2.475634333
0.83707937,-0.26464936,0.127580045,2.756031719
0.512220454,-1.363345053,1.170880195,-1.428186879
0.004431714,0.296071612,1.743155921,-0.038299271
0.098172153,-1.255133056,1.483323012,-0.223936446
0.133790335,-0.877361156,1.704520899,-2.187788231
0.379551684,-0.08589482,0.721869141,0.154586011
0.927170848,0.865373641,0.594039965,2.180061539
0.394434612,-0.908773984,1.25054744,1.302286706
0.633704797,-0.561391018,0.024219236,-0.957605514
0.985682558,0.816027741,1.822777438,0.034050289
0.317479935,-1.084230474,1.165979381,-3.720128276
0.692400481,-0.037381321,0.016461813,-3.780351392
0.870546848,-0.410820107,0.455850319,0.154726794
0.230896932,0.351853929,2.451131572,0.512734065
0.107789407,1.373682723,1.056849505,0.05575665
0.508519568,1.30352383,0.481128008,-0.795044232
1.255344278,-0.386567147,2.368973533,-6.001233944
0.87021166,-1.560762667,0.983586377,1.17557272
0.217135839,-0.160823625,0.783355143,1.813143272
0.9450645,-0.766601246,0.443424784,-3.212318224
0.401149672,-1.363556283,0.158285828,3.61991443
0.855062474,0.233081802,0.105102219,0.183002605
0.106800705,0.358020629,0.521905558,-0.449534286
0.412568041,1.386283846,0.267303372,0.028948229
0.543316728,0.707682558,0.121760144,1.922172377
0.600166473,0.320809121,0.558855389,-0.067031555
0.894241923,-0.974630773,1.275612084,1.877042605
0.320688815,0.628007973,1.100791743,0.900292993
0.132721146,2.253914413,1.097112109,-0.268850449
0.472734275,0.027297708,0.144571184,0.366174493
0.090067446,0.764624816,0.444112371,-2.542912233
0.843403098,0.549381006,0.288493663,0.323918716
1.094177811,-0.028968145,1.738746463,-3.177736523
0.228977495,-1.427053795,0.797999138,0.193727742
0.130672575,-0.282220268,0.237107848,-0.579107273
0.591081665,-0.243518921,0.107870458,-0.749797364
0.751675053,-0.202126432,2.596172283,-2.143439847
0.387067147,0.160165957,0.463639766,4.403581861
0.780614027,0.511144461,0.306833951,-2.858075441
0.674287121,-1.4479509,2.935798958,-1.378203938
0.049745643,-0.08136389,2.830135368,1.852793963
0.719653642,-0.813879205,1.133321712,2.225699738
0.574751999,0.717187841,0.126549076,-0.05334472
0.918285965,0.283728732,0.256552209,-2.687113716
0.093556404,-0.164973853,0.356227899,-0.050221955
0.175168759,-0.522707314,0.168321889,1.464507567
0.664311559,0.159967403,3.851682034,-0.407396181
0.853350959,0.236169361,1.928676564,-0.730909473
0.234598371,-0.547652348,1.295243875,1.433667114
0.948373403,0.663694203,1.103980151,0.311672395
0.887397155,0.840910018,0.302048399,0.517388483
0.143482683,1.69300982,1.149981242,-1.781381598
0.945217984,-1.303342605,0.599077213,-0.022376066
0.23964376,1.376005951,2.04286314,-6.086991998
0.626456683,0.98509076,0.176277948,-4.578026117
0.6950022,-0.178618286,4.016600446,0.148218321
0.330468373,1.235137748,0.371480769,0.080704179
0.061954768,-1.084478065,0.506483559,0.061853476
0.677537276,-2.297389621,3.497820423,-2.536968292
0.12186009,-0.780261535,0.873442476,-0.576306333
0.030886421,-2.30798443,0.418645292,-2.325692334
0.747014239,1.867298931,0.712982606,-0.333100936
0.110823526,1.061797196,1.905105728,0.914253697
0.811166865,0.720872701,0.140348008,0.26719022
0.989078848,-1.224403656,0.435520521,2.28732406
0.403683045,1.918334718,0.144501065,1.209972875
0.646022466,0.973377162,0.464245288,2.199173715
0.929940152,0.831724906,0.347669407,0.913206759
0.916896386,-0.277001422,0.150213155,0.682234238
0.312850773,0.9399063,1.353812348,3.147193819
0.027159384,-0.598164,1.889001211,-1.359894467
0.287746925,-0.646162418,0.136021044,0.757780573
0.185877716,0.419629574,0.658725695,-3.309162121
0.355849307,2.108563417,2.172611034,-0.746911873
0.284095893,-0.171730065,1.360250945,3.338264592
-0.181632955,0.099750774,0.002487708,0.863868256
0.524462787,1.551396361,0.404841622,-1.333108374
0.129394286,-0.961296105,0.314077113,-0.519850033
1.075089709,-0.716237197,0.553562349,0.835544867
0.66594812,1.390652136,0.747793945,1.642026947
0.8829846,-0.743169722,0.633323798,-1.792770286
0.461185713,1.632752343,1.035321632,0.021259842
0.673655361,-1.465006514,1.03376262,5.029179575
0.796325784,1.448078892,0.550310441,-4.136208615
0.075864089,0.625378334,1.878328112,-2.253535329
0.812856676,0.236952704,0.432587791,-0.143242578
0.091510532,-1.334699355,1.185664242,2.149233885
1.176022761,0.000135746,0.588499767,-1.947355572
0.717836101,-0.531388754,0.102673311,2.563712044
0.232990815,0.620847987,0.269216614,0.240351161
0.169011356,-0.925658075,0.435313735,-1.027507614
0.459639166,1.186621101,0.595087722,1.594428749
0.649689897,0.00321801,1.799154821,-0.63100066
0.666698785,0.283221322,0.284891894,0.556143078
0.957110828,-0.208502873,0.401277055,-0.294128049
0.148873145,-0.46347329,1.212559977,1.561255612
0.860020344,0.469261942,0.10275292,-1.657087927
0.261499884,-1.866138453,1.197620758,2.813628812
0.045570393,0.529513685,1.194403202,-1.010002384
0.603862945,-0.098595851,0.887352031,-2.340385925
1.011122574,-0.084911522,0.016046408,0.21327559
0.304459353,0.163541763,2.28915816,1.340675285
0.320258906,0.918892575,1.139712505,-0.489320627
0.678630313,-1.399524913,0.88676351,0.252776462
0.471534685,-1.561946882,0.532017147,0.576251314
0.496203653,-1.062901379,0.53874329,-2.369464018
0.052074167,-1.231755497,0.86400261,1.078172489
0.699605876,0.714288937,1.237370823,1.278837293
0.875132811,-0.646621682,0.812096873,0.637704592
0.795488281,-0.956701627,0.181249387,0.782314609
0.543122123,-1.236354123,0.756663975,-0.118882902
0.258807157,0.380606266,1.304211322,-1.050535556
0.126210326,0.067966989,0.399061006,1.884366443
0.511878829,-0.890536959,2.15509181,-1.222236842
0.954343478,-1.452252159,0.721559316,-2.480556469
0.181836223,0.663431093,0.005716777,-2.232237416
0.598681051,-0.73659885,0.6991601,0.361768616
0.576231783,1.57246751,1.6129003,-3.486512449
0.276507346,-0.659718898,1.365162194,-1.903452242
0.797791819,-2.463745527,0.106948546,-2.129966802
0.697056006,-0.49656894,1.841902249,-0.251819707
0.510978323,-0.469460451,2.504277605,-1.604766298
0.623601936,-0.858127814,0.376377808,2.183427854
0.64679476,1.151421631,0.432075053,-2.073477716
1.22678691,0.138162734,0.181727413,-4.287482543
0.202692894,1.456250214,0.605035974,1.11153562
0.549358234,-1.445745352,0.668591439,0.365819534
0.842992534,0.447433849,0.095908562,1.452831158
0.119473174,-1.257561718,0.574389519,0.637886399
0.990168017,-0.81522679,1.633603883,0.081903867
0.759612778,-0.436906562,0.784917266,0.213063122
0.248529977,1.094227316,2.125399485,0.524990484
0.974774626,1.235188275,0.138041361,-3.485068397
-0.246111451,-0.233048351,2.09219964,-2.500935846
0.862970551,-0.069808353,0.004883057,-0.864463611
1.038408152,0.162062568,0.308095529,-0.61095152
0.818504495,0.942809576,0.307686867,1.432394518
0.326712378,0.337345752,0.088858776,2.871707004
0.996198749,1.130048023,1.547569145,-3.089448929
0.814962012,-2.021010496,2.03344114,1.21024393
0.254663442,-2.891597817,0.652937024,1.382346676
0.7611595,-0.475346153,0.697426231,-1.310299767
-0.044778096,2.450744227,2.162900898,4.380944692
0.232470292,1.800633258,0.674498961,-1.846390876
0.462734312,0.721667021,0.212917442,1.63216601
0.444067429,1.023249673,1.25812684,-1.105465463
0.166811365,0.285619831,0.851506274,0.205509007
0.842161179,0.416712566,0.995346152,-0.442548221
0.32193196,0.87616637,0.605583115,0.061638169
0.158450873,0.468402835,2.096417231,3.753799054
0.72144809,1.791965557,0.147689242,0.040402779
0.242972055,-0.118368694,0.592154258,0.121516262
0.685109513,-2.432429645,1.094084115,0.389690291
0.399402833,0.483837383,0.825417108,1.4521765
0.389091317,-0.255858701,0.417794648,2.958311345
0.103874508,-0.116043037,0.104654782,0.843034458
0.001320093,-0.495140258,1.005217785,3.163405442
0.946316119,-0.86313297,3.776856164,-0.525591723
0.008469059,2.031887292,1.708758342,-1.309823174
0.741533336,-1.152361728,0.773624885,2.244501391
-0.431977128,0.420548772,3.737478033,0.989739797
0.422443601,-0.90424666,3.256951156,0.863704138
0.540833264,0.412208315,2.795257764,0.886017302
0.432055522,-0.772625381,0.278693951,-0.036723463
0.684195744,-0.064945085,0.832749494,-1.583655755
0.721214768,0.097056482,0.486669138,2.036888065
0.281630041,-1.055544108,0.513511897,1.536765441
0.849420311,-0.63805146,1.911765327,-0.194710912
0.519799233,-0.117830454,0.018271504,1.568554691
0.844703113,-0.231802667,2.376667304,3.684104345
0.932012042,-1.719805865,0.156368102,-1.888183098
0.497723694,0.032564195,0.110945406,0.933463556
0.762033495,-1.322804758,4.466122399,2.107472276
0.547139904,0.424038242,0.641911563,1.596838994
0.421094023,1.055288967,0.739387713,1.150186952
0.39149862,0.323654328,0.100288761,-2.427192145
0.583445089,-0.581720362,1.070347897,-0.21378735
0.381837052,-2.410213513,0.156154101,-2.348393465
0.795079327,-0.082674581,0.488008354,0.092414676
0.207326055,0.349953537,0.143924451,-4.130483513
0.271316676,-1.580748678,1.311659286,0.46182513
0.53795724,0.897430359,3.13710294,-2.722249566
0.300318275,-0.413005498,2.350821578,-1.402407384
0.708811089,1.334815367,1.093010627,-3.411284288
0.533336871,0.124852227,0.321107642,0.075823589
0.086917313,1.195704295,0.728630531,-2.534262168
0.757026361,-0.251637517,0.388991615,1.153098522
1.462763638,-0.580193647,0.977896969,-1.770141707
0.943705571,0.738458491,2.228732677,0.612353188
0.437395377,-1.270462556,1.393247259,0.015983824
0.739378564,-0.047453724,0.161800369,1.02982191
0.785549115,0.948857563,0.044652185,0.399307945
0.608679473,-1.411490567,0.69500463,0.656744209
0.240619044,-1.33784632,0.866388511,-2.914506137
0.143668024,0.084323012,1.656728812,-0.598715677
0.729108297,0.229913862,0.703805872,1.387822439
0.248543324,1.582855877,2.638852289,3.165907323
0.277487947,-0.991982047,0.398601821,-1.267281327
0.644817089,-0.833825069,0.231997753,1.107788513
0.985653761,-1.325180441,0.656587926,-0.602075038
0.525678923,-1.088400843,0.575549057,-3.201497504
0.340540199,0.85564533,1.35989117,0.082833563
0.034342497,-0.67948207,0.345752295,1.562316238
0.816271241,-0.516422952,0.16947331,0.503980838
0.675226753,-1.315454925,1.006107905,0.407917061
0.742936897,-2.02931497,0.78733833,-0.435904278
1.452799298,0.002053242,0.011308135,-0.097336891
0.603454757,-0.59167432,0.602479347,-3.908705331
0.13236675,-0.272855975,0.461045467,-0.715436844
0.102644361,-0.496998615,0.056544145,0.888781053
0.739302114,-1.503645633,0.838726792,2.379470564
0.801671135,0.406914095,2.38083243,1.105927528
0.547693803,0.682087454,0.497267582,-0.250028487
0.140711289,-0.160282234,1.701917949,0.198800563
0.749342846,-0.097438675,0.584724565,-0.783203645
0.10703503,-0.68426716,0.156601645,0.771255439
0.583913389,1.08278764,2.147523962,-1.27477068
0.733998674,1.825638233,0.205198118,0.88083004
0.713538187,-0.363809914,0.241060517,-0.268084032
0.71173207,0.128482388,0.423061591,-0.775585594
0.482562881,-0.917756616,0.068955143,-1.254907904
0.902299471,1.823809294,0.069523503,0.265950458
0.482243196,-0.897794525,1.410795559,-0.855012327
0.138861446,2.475595407,0.202000539,-0.901072702
0.498354939,-2.332837254,1.396120845,0.835709517
0.496786294,1.432518211,2.467379653,0.61475611
0.860353408,-0.833454503,0.242084544,2.291132754
0.240270155,-0.134241105,1.728635485,2.298661032
0.26691143,1.596321656,2.365706739,1.085858117
0.078111727,0.296137887,0.706583247,-3.563404333
1.370558261,-1.188448674,2.788546502,-0.276998508
0.418265555,0.699039957,0.028724007,3.585201753
0.537518254,0.520385217,0.991909701,1.278930277
1.358768113,-0.422053465,0.681268675,-2.418131426
0.705058604,-0.782718193,1.105629666,-2.504682882
0.990912002,-0.229006895,0.431514597,2.141771949
0.593577895,-1.218149513,1.206317369,1.32293253
0.938916268,-2.588550185,2.336281777,1.799227542
0.854956566,1.133843889,0.461610521,-1.497657708
0.85572919,-0.290551667,3.078859187,-4.328697226
0.796193405,1.674755961,3.379103121,-1.709030234
0.22323546,-0.074849032,0.702039721,0.615608272
0.948300645,-0.914634954,0.006695285,-4.708785497
0.119679076,0.743317307,1.181735373,-0.304128586
0.205473698,-0.603091062,1.209103348,-4.40547582
0.303365081,0.1173906,0.52728603,-1.322777187
0.003091622,-1.037430039,0.020241547,-1.147882958
0.013682571,-0.003327747,0.359468318,-2.140659741
0.63831772,0.044617031,1.291741123,0.867459658
0.055884095,0.112619931,1.070884655,1.428442137
0.101273302,1.316172176,0.720401819,0.650448308
0.433554716,-0.925349597,1.538406302,1.634406036
0.759058829,1.94571616,0.78066727,-0.44734956
0.352288079,0.721474457,2.335632507,0.833901936
0.886417233,-0.08081454,1.187464434,0.358094906
0.177340843,-1.029773563,0.274155706,0.948904411
0.224451628,-0.514772748,2.344339468,0.938739391
0.043838785,1.278497884,0.938151451,1.70616601
0.96539892,0.112289053,2.55073042,-0.873696985
0.767317224,0.518854045,1.447847941,0.040501363
0.927893967,0.105569183,0.839628055,-2.365071689
0.85707491,0.656366605,1.456357793,-0.835326542
0.006100438,-0.680710244,1.375691288,0.056207002
0.634485601,-0.826688641,0.599626788,-0.921668726
0.213399448,1.211663487,1.496613242,-3.972285263
0.056528153,0.294465208,2.021939409,3.373971005
0.979891484,0.203676852,1.043562271,2.010530927
0.295740264,-1.375638628,3.382483588,-0.675038008
0.43821568,1.039224356,4.13956038,-2.289989166
0.473075142,-0.473218697,2.96637101,-0.398213621
0.972619706,0.457495607,1.97263817,-2.326137895
0.496006201,-1.332757133,0.698144243,-0.716846165
0.021435233,0.379583606,1.53561311,1.09454302
0.270633483,1.059721138,0.103862506,-0.888219542
0.559668289,-0.052601526,0.151341727,0.701847424
0.511651696,0.802091711,0.594060083,0.858496227
0.090918548,-0.807646048,3.941287256,-1.780819853
0.860841853,1.217678645,0.168074721,-0.868240014
0.153639823,0.094441649,2.686327099,-0.758387016
0.433646862,-0.157611845,1.382068012,-1.322815636
0.909350465,-0.563391192,0.123005902,-2.24826279
0.602680766,-1.88183313,1.614232572,-0.158898687
0.385079753,-0.887406897,1.165281166,1.545716739
0.790847253,-1.113058002,1.430656703,0.639462317
0.066145709,0.130589025,0.571716955,-0.11111404
0.760450226,-0.466050827,0.522310068,0.772874678
0.864616626,0.144770613,0.539670287,0.74844276
0.777516669,-0.429108877,0.947025004,0.319038348
0.286446379,-0.117669757,0.116994402,-1.185725897
0.537606512,-1.204304497,0.231766155,-1.120068814
0.837111399,-1.321180137,0.174886692,-2.294576467
0.226143303,0.506817689,0.233517258,0.772453724
0.537893576,-0.829815469,2.703886752,3.691805892
-0.192564095,0.225153671,0.05783271,-1.296783608
0.812328626,2.194315231,2.527849023,-1.865734636
0.016132016,1.002487236,2.959169888,-1.150574959
0.999897293,-0.111312752,1.058769588,-1.715663299
0.14014,-0.902552221,4.31596996,2.574916202
0.356066272,2.567570428,1.113746595,-0.751256918
0.670733401,0.04171084,0.313852112,-0.762222589
0.019487852,0.751613078,0.200800595,-0.418180916
0.495407394,-1.152564091,2.266077792,2.078956687
0.013223039,0.456880284,0.456957705,4.767732498
0.254191724,0.305822437,1.302189534,0.477247124
0.919521988,2.823045025,0.295032538,1.209746164
0.308595227,1.488437861,0.930955927,-3.411214711
0.547322775,1.515836123,0.160954481,1.412500435
0.388170891,-2.322879149,0.552632406,-1.199573735
0.567762574,0.071552064,5.34557442,-0.775471323
0.74058647,-0.41792556,3.446007533,1.369452936
0.833520295,0.318503468,0.323404902,-3.597799673
0.046036578,-0.165076907,0.212314566,0.503392595
0.357588803,-0.201124476,1.255769128,-0.900546203
0.064070873,1.043510583,0.61874888,2.339482044
0.972653051,0.191112449,0.1634495,-0.802491992
0.268856519,1.45090347,0.521199898,-1.339701661
0.417624808,-0.867678906,0.026833888,-0.560786635
1.153873167,-1.043422644,0.163549668,0.271284603
0.346951415,-2.617575946,1.516888437,0.558419994
0.128470974,-0.949216423,0.682858904,-2.144009031
0.240373119,0.683727162,1.515501843,1.164652733
0.617853808,-1.162100726,0.080403104,-0.182421432
0.794176069,0.062049711,0.007314199,-1.629496315
0.842890442,0.268990972,1.443932522,0.054321018
0.239829894,-0.167738438,0.550537305,0.18432682
0.375203314,-0.541076892,3.496742529,0.658555357
0.461863307,-0.831985844,0.401273532,0.463988861
0.479572583,-0.488871022,0.386813264,-0.166393799
0.364226935,-0.377210535,1.655390659,-1.034758832
0.349495812,-0.498530169,0.208510159,-1.001115798
0.731648544,-1.57068449,0.888173168,-1.908412296
0.979254382,0.487143938,0.327017625,2.012893058
0.012881592,-0.75737005,0.037889608,1.748249011
0.110436652,-1.237947125,2.366635971,0.008569989
0.239957794,-0.686573901,0.461104562,-1.477682825
0.884404255,-1.621764535,1.560952164,0.84312956
0.874829531,0.202864765,1.728330812,-2.277171327
0.406844187,-0.664408806,1.143980699,3.133906398
0.400762005,-0.851333103,0.984675846,-3.475220011
0.443973192,1.946140258,0.202886331,1.668818806
0.037834029,0.213122819,0.520229639,-0.338206396
0.865308357,-1.327721106,0.717526779,0.729041443
0.04418827,-0.438969293,2.200898108,0.736659589
